富得 占 比降 加点 仓,0.142847829926 0.857152170074
浦发 涨停 意义 非凡 简单 道理 浦发 筹码 未,0.529616267351 0.470383732649
利润 捂,0.889087893924 0.110912106076
忘记 目标,0.250210088691 0.749789911309
市场 挑 市盈率 前 百分之一 股票,0.0416038789493 0.958396121051
买 价格,0.411999755529 0.588000244471
祝贺 浦发 股友 赚钱 状态,0.714666622457 0.285333377543
下周一 浦发 平开 高 走 小秘书 否要 空仓,0.032300743832 0.967699256168
五穷六绝 无效 市场价 涨,0.449906532895 0.550093467105
浦发 跌得少 心情,0.200155363372 0.799844636628
小秘 清仓 平安 子传孙 三代人 持年,0.600340485171 0.399659514829
树新风 时间 偶出 浦发 元 买 兴业,0.304236548987 0.695763451013
凯恩斯 投资者 逻辑 出发 判断 企业,0.889073156371 0.110926843629
留下 股 电广传媒 清仓 休战,0.144095047777 0.855904952223
有人 说 拉 大盘 指数 数股 粉饰太平 说 妈,0.0352515321171 0.964748467883
浦发银行 董事长 任职 资格 获 中国 银监,0.102061256098 0.897938743902
增持 万股 浦发,0.500354733537 0.499645266463
创新 一轮 加速 下跌,0.200179289301 0.799820710699
这时候 朋友 问 该不该 买 银行,0.22579309706 0.77420690294
端午,0.500354733537 0.499645266463
明天 浦发 涨停 可惜,0.500354733537 0.499645266463
远达 环保 三要素 环保 正定 新区 雄安 新区,0.800274688319 0.199725311681
复合 增长率 威力 带头 大哥,0.857371327475 0.142628672525
年期 国债 收益率 月 升到 月,0.643114158084 0.356885841916
复利 奔跑 傻 逼,0.14293942742 0.85706057258
先算 算账 如果说 招商银行 年 倍,0.216329571485 0.783670428515
历史 浦发 华夏银行,0.333615517011 0.666384482989
蓝兴 为啥 市赢 最低 爬,0.12505714228 0.87494285772
东财 老股民 偏离 价值 投资 实验 帐户 腰斩,0.222364183665 0.777635816335
浦发 下午 收阳 强势,0.500354733537 0.499645266463
筹码,0.500354733537 0.499645266463
沪 深有 先行一步 实施,0.571776024826 0.428223975174
营改 增对 银行 营业 收入 影响,0.500354733537 0.499645266463
财面 市值 终于 创 历史 新高,0.400017279835 0.599982720165
年 帖 内容 不老,0.197099834669 0.802900165331
发言,0.500354733537 0.499645266463
一季度 净利 招行 超 交行 交行 掉队 银股 长征,0.071864840086 0.928135159914
抢入 三浪主升,0.667015089021 0.332984910979
炒股 必亏 之我见 轻易 发表文章,0.500354733537 0.499645266463
招行 净资产 元 股价 元 浦发银行 净资产,0.135091220722 0.864908779278
浦发 强势 涨 耐心,0.290214006158 0.709785993842
谈谈 银行 成本 收入,0.500354733537 0.499645266463
浦发 成功 骗筹,0.600376340834 0.399623659166
浦发银行 呼唤 招商银行 学习 中国 平安 好榜样 招行,0.428882357963 0.571117642037
小秘书 中旬 无效劳动,0.750321932189 0.249678067811
浦发银行 走势 强劲 午后 涨停,0.667015089021 0.332984910979
金融股 集体 大涨 浦发银行 涨停,0.500354733537 0.499645266463
平保 相比 友邦 低估 一倍,0.923219981725 0.0767800182754
浦发银行 年 年度 权益 分派 实施 公告,0.768305400339 0.231694599661
立贴 证年 元,0.238054166995 0.761945833005
恶意 做空 浦发 对招 行走 牛 无动于衷,0.181829148842 0.818170851158
美 图,0.198522746884 0.801477253116
转发 古典 女士 帖 希望 朋友 持有 浦发,0.400304727217 0.599695272783
招行 新起点,0.500354733537 0.499645266463
自编 自创 故事 股友们 分享,0.200179289301 0.799820710699
浦发银行 大宗 交易 数据 一览,0.400304727217 0.599695272783
浦发 分红 钱 买,0.166593748467 0.833406251533
提法 真没想到 文化 聪明,0.889073156371 0.110926843629
创业 版 中国 股市 永无宁日,0.250210088691 0.749789911309
价值 投资 说 年 没人 听 上课,0.00714525345964 0.99285474654
股灾 版,0.250210088691 0.749789911309
蔚篮 天空,0.667015089021 0.332984910979
点多 今晚 不见 小秘书 学 狗叫,0.127114574009 0.872885425991
指标股 掩护 大盘 跌得 很惨,0.333615517011 0.666384482989
发现 先进先出 分红 做 会扣 红 利税,0.923219981725 0.0767800182754
依然 看好 大盘 看好 浦发 行情,0.333615517011 0.666384482989
优质 股行情 赚钱 行情,0.800298573535 0.199701426465
小秘书 昨天 说 招商银行 涨不动,0.161057169636 0.838942830364
浦发 里 大仙 终于 悲观,0.0666805760316 0.933319423968
中国 平安 一只 最差 股 哪来 傍样,0.0480506262773 0.951949373723
浦发 一跌 里 大师 现原形 一个个 灰头土,0.222338343246 0.777661656754
小蜜 聊天,0.667015089021 0.332984910979
浦发 尾盘 奶奶 收红 干脆,0.800274688319 0.199725311681
说 说 中国 银行,0.161057169636 0.838942830364
想 大智若愚 活着,0.645143222707 0.354856777293
讨论,0.500354733537 0.499645266463
抱团 嗨 皮 拉 黑 用得着 发个贴,0.275966394012 0.724033605988
小秘书 尊容,0.500354733537 0.499645266463
小秘书 烂 专业 托 不来 上班,0.0144745897841 0.985525410216
浦发 下周 分红 估计 贴权 行情,0.667015089021 0.332984910979
击鼓 传花 游戏 赌徒 已散,0.500354733537 0.499645266463
要拉黑 拉 黑免 打扰,0.533612056989 0.466387943011
剩 钱 跌下来 买 股 股,0.0629868353625 0.937013164637
中国 平安 威武,0.600340485171 0.399659514829
杰西 利弗莫 巴菲特 区别 秘,0.0476156176632 0.952384382337
招商 亿 市值 浦发 亿 落后 招,0.526557689818 0.473442310182
死死 盯 浦发 真 增发 假 增发,0.440983464159 0.559016535841
大仙 浦发 估值 迈进,0.500354733537 0.499645266463
焦虑 惆怅 郁闷,0.500354733537 0.499645266463
浦发 从来不 缺席 行情,0.500354733537 0.499645266463
掩盖 恐慌 浦发 仍会 下跌,0.250210088691 0.749789911309
大胆 适时 增持 沉淀 筹码,0.250210088691 0.749789911309
买入 浦发 唱,0.444757921094 0.555242078906
浦发 人不人 鬼 鬼,0.214323252631 0.785676747369
招行 美 图,0.110185327852 0.889814672148
温馨 提示 招行 价格 搬 兴业 分红 增加,0.500354733537 0.499645266463
投机 天才 陨落,0.100073948882 0.899926051118
调整 浦发 兴业 丢人现眼 中国 平安 招行 获赞,0.272949505221 0.727050494779
明天 家 开盘 跌停 银行 股,0.0959537479828 0.904046252017
偶 放弃 打新 连续 几天,0.333582294167 0.666417705833
事实 证明 未来 较长时间 看跌 理智,0.667015089021 0.332984910979
股市 人会 胜天 半子,0.250210088691 0.749789911309
卖出 买入 江苏 吴中 抗 肺癌 一类 新药 苏粒,0.333615517011 0.666384482989
中国 股市 领导 长下 脸涨 涨涨,0.333615517011 0.666384482989
南行 中国 中小银行 领头羊 全球,0.750321932189 0.249678067811
下周 有人 抢 筹 浦发银行 看着 招商 建,0.353094492197 0.646905507803
三年 现金 分红 累计 分配 利润 应 三,0.257648752319 0.742351247681
无锡 银行 一字板 有人 一语 成 谶,0.604309377668 0.395690622332
五年 浦发 股价 数据 说话,0.285912423115 0.714087576885
想 小秘书 屁放,0.266534382279 0.733465617721
招行 浦发 代表 两种 道路 零售 对公,0.333615517011 0.666384482989
新股 喊话,0.500354733537 0.499645266463
自我安慰 被套 被套,0.500354733537 0.499645266463
帮 算 下跌 平仓,0.151543854869 0.848456145131
羞答答 红着脸 持有 浦发 本初 心来 投资,0.0909646366454 0.909035363355
帖 共享 转发,0.400304727217 0.599695272783
证明,0.500354733537 0.499645266463
浦发 跌 平仓 位置,0.200011734818 0.799988265182
依然 看好 星期一 行情,0.500354733537 0.499645266463
美图 两张,0.500354733537 0.499645266463
止 银行 涨跌幅 排序 两年 平,0.0833275406258 0.916672459374
万万 没想到 点 买 银行 股在点 解套,0.184254253093 0.815745746907
耶和华 盛宴,0.500354733537 0.499645266463
太保 浦发 同日 换帅 启新 征程,0.857371327475 0.142628672525
听闻 浦发 里 炒底 真 羡慕,0.0632629415841 0.936737058416
中国 太保 董事长 高 国富 调任 浦发银行 孔庆伟 接棒,0.117882177139 0.882117822861
银行 股 投资 价值 懂 百分之九十五 股,0.0395572243962 0.960442775604
两个 股票 毁,0.333615517011 0.666384482989
明天 离开 发帖,0.333615517011 0.666384482989
流通盘 有个 股东 人均 持股,0.142976055464 0.857023944536
懂 问 浦发 转 三股 会否 影响 每股 净资产,0.0626603195757 0.937339680424
清醒,0.500354733537 0.499645266463
反弹 增加 上方 套牢 盘,0.142902774344 0.857097225656
兴业 浦发 高毛多 钱,0.222208999451 0.777791000549
终于,0.500354733537 0.499645266463
市场 套 炒底,0.100020098643 0.899979901357
开盘 没人 砸 手,0.146431936993 0.853568063007
容不下 看空,0.400304727217 0.599695272783
美 图,0.198522746884 0.801477253116
不谈 股票 花卉,0.500354733537 0.499645266463
说 股灾 说,0.161057169636 0.838942830364
奇怪 中小板 指数 跌 低位,0.200011734818 0.799988265182
缩量 普涨 超跌 反弹,0.667015089021 0.332984910979
假设 年 发现,0.269156668137 0.730843331863
长安 集团 令人恶心 企业,0.166780766653 0.833219233347
年 风景线,0.269156668137 0.730843331863
中国 平安 创年 新高,0.428882357963 0.571117642037
没什么 跑 损失 钱,0.124975296341 0.875024703659
浦发 门口,0.500354733537 0.499645266463
万事具备 欠 二样,0.500354733537 0.499645266463
承 失败 未来 成功,0.600376340834 0.399623659166
违规 以贷 转存 罚单 接二连三 浦发银行 曝靠 做账,0.200155363372 0.799844636628
浦发 否认 两千家 壳 公司 骗取 千亿 授信 四川 银监,0.0909646366454 0.909035363355
猜 浦发 明天 开盘价 元,0.135073760481 0.864926239519
大快人心 事 资金 池 业务 叫停,0.146861220942 0.853138779058
浦发 处于 阶段,0.500354733537 0.499645266463
过分 投机 散户 对手 盘,0.0322510403299 0.96774895967
几何图形 美,0.382532242446 0.617467757554
大虾 五年 一条 好汉,0.500354733537 0.499645266463
增价 低于 每股 净资产 货币 时间,0.333615517011 0.666384482989
被套 可怕 可怕 它会 跌 位置,0.200011734818 0.799988265182
听说 浦发 头号 目标 股,0.183321487374 0.816678512626
他妈的 证金 增持 明天 元 买 呼,0.140839807634 0.859160192366
儿子 骂,0.500354733537 0.499645266463
婆娘 算 利息,0.38484510745 0.61515489255
巴菲特 人工智能 智能 驾驶 很感兴趣,0.857371327475 0.142628672525
图 思考题,0.285912423115 0.714087576885
终于 不破 前低 出击,0.500354733537 0.499645266463
证监会 请 依法 常态 化 监管 治市 查处 操纵 股价,0.727583681848 0.272416318152
美 图,0.198522746884 0.801477253116
收入 倍增 计划 希望,0.250210088691 0.749789911309
暴利 源泉 大众 错误,0.444721016626 0.555278983374
浦发 成 废,0.0454934074124 0.954506592588
说 冷静 地说,0.0457830865358 0.954216913464
买入 低于 净资产 元 平安 银行,0.189815612362 0.810184387638
梧桐树 中国移动 社保 基金 坚定 持仓 银行,0.923230574321 0.0767694256792
靓女 知 敬畏 市场 赞,0.864925171163 0.135074828837
请问,0.500354733537 0.499645266463
怎么回事 一夜间 唱 浦发 上车,0.615720386965 0.384279613035
学会 欣赏,0.667015089021 0.332984910979
浦发,0.500354733537 0.499645266463
损失 六分 钱来 黑色星期,0.500354733537 0.499645266463
投票 搜索 不到 方法,0.250210088691 0.749789911309
明天 浦发 高开高 走,0.20008356627 0.79991643373
浦发 业绩 十块,0.500354733537 0.499645266463
冰火 两重天 中国 平安 再创新高,0.428882357963 0.571117642037
做好 股 犯罪,0.0630663458618 0.936933654138
小秘书 卖出 浦发 原因,0.500354733537 0.499645266463
市场 引导 股民 何方,0.142976055464 0.857023944536
炒底 远 守 不住 元,0.00520254458487 0.994797455415
请问 古典 美人 浦发 七元,0.500354733537 0.499645266463
浦发 动态 市盈率 交行 低,0.352718385744 0.647281614256
招行 一季度,0.333615517011 0.666384482989
持有 浦发银行 爽歪歪,0.500354733537 0.499645266463
浦发 成都 分行 资产 质量 承受 压力 煤炭 产能,0.032269715155 0.967730284845
莫名其妙 杀跌 买,0.411999755529 0.588000244471
深 沪 两市 上市公司 未来 发展 上万只 股票,0.128052203244 0.871947796756
银行 难见 社保 做 股东,0.230941588293 0.769058411707
格言 持有 三个 银行 股 第一个,0.251921640938 0.748078359062
五穷六绝 不知 人记,0.285912423115 0.714087576885
买 买 买 真的 买,0.411999755529 0.588000244471
感悟 真怕 唱,0.444757921094 0.555242078906
年报 银行 股中 散户 众多 十,0.0188222255368 0.981177774463
浦发 效率 太低 兴业 定增,0.500354733537 0.499645266463
小股 下轮 牛市 铁定 银行 份,0.571776024826 0.428223975174
季报 数字 兴业 浦发 优秀,0.250210088691 0.749789911309
浦发 转型,0.500354733537 0.499645266463
做 银粉 市盈率 市净率 庞坏,0.375262553154 0.624737446846
银行 股 见底 抄 底 涨,0.0223798721847 0.977620127815
回答 朋友,0.500354733537 0.499645266463
浦发 差 兴业,0.157824905778 0.842175094222
朝鲜 今日 试射 导弹 失败 预言 下次 失败,0.500354733537 0.499645266463
信心 黄金,0.250210088691 0.749789911309
投 五只 最高价 最低价 股票 赚,0.889087893924 0.110912106076
双汇发展 黑天鹅 制造业 股,0.100896700758 0.899103299242
场内 资金 搬家 垃圾 股 岂能 跌 岂能 创新 低,0.00756396043568 0.992436039564
看清 大势 辨清 方向,0.500354733537 0.499645266463
长江 电力 核聚变 技术 突破 肯定,0.571776024826 0.428223975174
紧急 请教 偶手 浦发 该不该 全 换成 上汽 集团,0.0114898918531 0.988510108147
浦发银行 年 第一季度 报告,0.424186907037 0.575813092963
增发 延期 钱 参加 分红,0.0540195939329 0.945980406067
证金 公司 一季度 密集 增持 金融股 浦发银行 兴业 证,0.157944310329 0.842055689671
娜姐 下午 地开 完会用 四个 字 形容 浦,0.0926113631589 0.907388636841
為浦發 業績 提升 做點 實事,0.500354733537 0.499645266463
浦发,0.500354733537 0.499645266463
感觉 浦发 上涨,0.500354733537 0.499645266463
小秘书 养老金 入市 买 浦发 南,0.411999755529 0.588000244471
望君 恐慌 金子 总有 发光 时 短暂 调整 尽頭,0.642873524027 0.357126475973
浦发银行 肯定 元 价位 这辈子 看不到,0.172360175467 0.827639824533
浦发银行 浦发 委外 赎回 压力,0.500354733537 0.499645266463
彼得 林奇选 牛股 方法 浦发银行 具备 牛,0.470755514616 0.529244485384
天 蓬元帅 买 猪肉 买块 猪肉 牛肉,0.245090570648 0.754909429352
热烈祝贺 东华 二货 长城汽车 长安汽车 双 涨停,0.923230574321 0.0767694256792
狮子吼,0.500354733537 0.499645266463
特停 事件 几十只 雄安 新区 股 集体 涨停,0.57400328241 0.42599671759
沦为 垃圾,0.250210088691 0.749789911309
四川 钱,0.222208999451 0.777791000549
牛 哄哄,0.30780352499 0.69219647501
有限 反弹,0.333615517011 0.666384482989
热烈祝贺,0.667015089021 0.332984910979
大跌 大跌,0.333615517011 0.666384482989
牛 哄哄 牛 哄哄,0.30780352499 0.69219647501
降 杠杆 加 疏通 堰塞湖,0.789709369394 0.210290630606
称 小秘书 号 犬 烂 请 别来浦,0.018825950167 0.981174049833
东华 二货股 神娜姐 牛市 持仓 熊市 空 理念 指,0.0281843566665 0.971815643334
中 签 三个 板 打开,0.108296624691 0.891703375309
茅台,0.500354733537 0.499645266463
正式 回补 浦发银行 京东方 大涨 带来 融资额,0.833613224782 0.166386775218
股价 规律 量子 概率 性 牛顿 力学,0.333615517011 0.666384482989
以偶 做 小股 年 经验 无论如何 好事,0.128348049788 0.871651950212
过份 快报 中招,0.166780766653 0.833219233347
浦发银行 年 年度 股东大会 会议 资料,0.524980575682 0.475019424318
浦发 五年 收益 表现,0.333615517011 0.666384482989
公司 零售 贷 收益 差大 平银 招行 零售 转,0.428589165189 0.571410834811
市场 点 大胆 低吸 潜力,0.051034518553 0.948965481447
